file_url,additional_feature
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/westgate-hubLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/sinfield-spectroscopyLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/circuit-technologyOG.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Fountain-2023_KAL_7894.jpg,Purdue fountain
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4891.jpg,A view of the Purdue Arch from the flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/gateway-archLO-1-1.jpg,pt-gateway-arch-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/skyepack-investmentLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/westgate-hubLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/grant-street-closureLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0604.jpg,The Purdue Bell Tower.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-specialLO.jpg,"Boilermaker Special, Engineering Fountain in spring"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Buildings-2023_KAL_8110.jpg,Academic buildings on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/research-tipLO.jpg,Purdue Research Tip Sheet graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-partnershipOG.jpeg,Purdue Global partnership
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-online3OG.jpg,Online Your Anytime Anywhere Classroom
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/mccrosky-giftLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-belltowerLO.jpeg,"Bell Tower, Purdue in spring"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/martinson-honorsLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/propulsion-labOG.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Bell-Tower-RJM-2923.jpg,The Purdue Bell Tower and spring flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-hovdeLO.jpeg,Spring campus scenes. Hovde
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Fountain-2023_KAL_7894.jpg,Purdue fountain
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-blockPLO-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/hovdeLO.jpg,Hovde Hall during the summer at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0604.jpg,The Purdue Bell Tower.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Bell-Tower-RJM-2923.jpg,The Purdue Bell Tower and spring flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Bell-Tower-RJM-2923.jpg,The Purdue Bell Tower and spring flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Memorial-Mall-DJI-0060-2.jpg,Memorial Mall on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0604.jpg,The Purdue Bell Tower.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-aerialLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/wiens-marsLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/theatre-menonboatsLO.jpg,Purdue University Department of Theatre presents “Men on Boats”
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/horse-slickerLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pg-londonLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/research-tipLO.jpg,Purdue Research Tip Sheet graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2023_KAL_0252-2.jpg,A picture of the Bell Tower through some trees.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Memorial-Mall-DJI-0060-2.jpg,Memorial Mall on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-purdue-challenge-5K-800x450-1.jpg,The Challenge 5k
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Bell-Tower-RJM-2923.jpg,The Purdue Bell Tower and spring flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-hovdeLO.jpg,Spring campus scenes. Hovde
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/hagles-originLO.jpg,Sharon and Marc Hagle
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/nilsen-boostLO.jpg,Christopher Nilsen
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/johnson-impactLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/engineer-rankLO.jpg,#4 Graduate Engineering in the U.S.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/ag-labLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/low-philipLO.jpg,Portrait of professor Philip Low in his lab
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2023_KAL_0252-2.jpg,A picture of the Bell Tower through some trees.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Bell-Tower-RJM-2923.jpg,The Purdue Bell Tower and spring flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-blockPLO.jpeg,Block P in spring
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/hypersonics-researchLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2022_JU19952.jpg,Purdue Arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-graphicOG.jpeg,Purdue Global logo graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/braden-ethanLO.jpg,Ethan Braden
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/convergence-buildingLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2023_KAL_0252-2.jpg,A picture of the Bell Tower through some trees.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-belltowerLO.jpeg,"Bell Tower, Purdue in spring"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-graphicOG.jpeg,Purdue Global logo graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/yu-compositesLO.jpg,Liang Zhang and Wenbin Yu
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Memorial-Mall-DJI-0060-2.jpg,Memorial Mall on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/whelton-portraitLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/blackholes-orbitLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0492.jpg,Students on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-specialLO.jpg,"Boilermaker Special, Engineering Fountain in spring"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/anvil-teamLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Bell-Tower-RJM-2923.jpg,The Purdue Bell Tower and spring flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/wainwright-plsLO.jpg,Julie Wainwright
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0604.jpg,The Purdue Bell Tower.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/weake-glassesLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-student-successLO.jpg,Purdue Global student success
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0492.jpg,Students on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/rche-imageLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/bentley-checkupLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/spring-hovdeLO.jpeg,Spring campus scenes. Hovde
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/vanrijn-alcoholLO.jpg,Arryn Blaine
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/research-tipLO.jpg,Purdue Research Tip Sheet graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Bell-Tower-RJM-2923.jpg,The Purdue Bell Tower and spring flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/young-watermarksLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-graphicOG.jpeg,Purdue Global logo graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC4424.jpg,Trees and an academic building on Purdue University during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/rhodes-herrickLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/research-tipLO.jpg,Purdue Research Tip Sheet graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/sci-dotLO.jpg,Sci-Dot device
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/rasmus-symposiumLO.jpg,Joel Rasmus
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/stwalley-coolingLO.jpg,Robert Stwalley
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/hovde-winterLO-1.jpeg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-partnershipOG.jpeg,Purdue Global partnership
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/low-philipLO.jpg,Portrait Professor Phd. Philip Low in Lab
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-RJM5525.jpg,The Engineering Fountain during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_RR18110.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/harbin-geniphysLO.jpg,Sherry Harbin
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM24813-1.jpg,John Purdue statue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-Memorial-Union-RJM5693.jpg,The Purdue Memorial Union during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_GMB5421.jpg,Academic building and snow on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/block-p-winterLO.jpeg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/research-tipLO.jpg,Purdue Research Tip Sheet graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC4424.jpg,Trees and an academic building on Purdue University during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM18868.jpg,A winter scene on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2022/02/tremblay-m22LO.jpg,Marissa Tremblay
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Students-2024_GMB6381.jpg,Purdue students studying.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/li-jtrp-signalsLO.jpg,Howell Li
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-student-successLO.jpg,Purdue Global student success
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_RR18110.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/horgan-centerLO-1.jpg,Briony Horgan
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC4424.jpg,Trees and an academic building on Purdue University during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_RR18110.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/theatre-twelfthnightLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/trice-labLO.jpg,Rod Trice and PhD student Averyonna Kimery
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/rocheford-cornLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM18868.jpg,A winter scene on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/fountain-winterLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/hovde-winterLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/greenhouse-corridorLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/block-p-winterLO.jpg,Unfinished P statue in winter.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/ramanathan-chipLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/weather-advisoryLO.jpg,Weather Advisory
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/beier-brookeLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-Memorial-Union-RJM5693.jpg,The Purdue Memorial Union during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/weather-advisoryLO.jpg,Weather Advisory
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC4424.jpg,Trees and an academic building on Purdue University during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/rocheford-cornOG.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/lee-horseLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_JU25323.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_JU25323.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/hovdeLO.jpg,Hovde Hall during the summer at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM18868.jpg,A winter scene on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM18868.jpg,A winter scene on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/insignium-verilityLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM18868.jpg,A winter scene on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Snowy-Boilermaker-Statue.jpg,The Boilermaker statue during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/fountain-winterLO.jpeg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/armstrong-hallLO.jpg,"Armstrong Hall, Purdue University"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/WL-Smart-Cities-teamOG.jpg,"Purdue University engineering students Sid Gaur, Ben Murray and Atharva Rao"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM24813-1.jpg,John Purdue statue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/online-rankingOG.jpg,"#3 Online Master's in Engineering U.S. News & World Report, 2022"
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-partnershipOG.jpeg,Purdue Global partnership
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Snowy-Boilermaker-Statue.jpg,The Boilermaker statue during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/purdue-online1OG.jpg,Purdue Online graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_RR18110.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Snowy-Boilermaker-Statue.jpg,The Boilermaker statue during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/hovde-winterLO-1.jpeg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM24813-1.jpg,John Purdue statue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/horgan-centerLO.jpg,Briony Horgan
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/feinberg-plsLO.jpg,Kenneth R. Feinberg
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/hoagland-soilLO.jpg,Lori Hoagland
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-RJM5525.jpg,The Engineering Fountain during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC4424.jpg,Trees and an academic building on Purdue University during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_GMB5421.jpg,Academic building and snow on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2023/01/block-p-winterLO.jpeg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/zhang-z22LO.jpg,Zhong-Yin Zhang
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-eventLO.jpeg,Purdue Global event
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/insignium-verilityLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/purdue-global-graphicLO.jpg,Purdue Global logo graphic
https://www.purdue.edu/newsroom/wp-content/uploads/2022/01/glick-glassLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2022/01/daniels-younkinLO.jpg,President Mitch Daniels and Todd Younkin
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-Memorial-Union-RJM5693.jpg,The Purdue Memorial Union during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM24813-1.jpg,John Purdue statue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/block-p-winterLO.jpg,Unfinished P statue in winter.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pmu-fireplaceLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/fountain-winterLO.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-new-degreeLO.jpg,Purdue Global new degree
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_JU25323.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/purdue-global-partnershipOG.jpeg,Purdue Global partnership
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18676.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-RJM5525.jpg,The Engineering Fountain during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_GMB5372.jpg,John Purdue statue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/space-roundupLO.jpg,A view of Earth and the moonset.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/hovde-winterLO-3.jpg,A winter scene on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-news-placementsLO.jpg,President Chiang
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/motorsports-workforceLO.jpg,A motorsports engineering student analyzing a steering wheel.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_GMB5372.jpg,John Purdue statue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Students-2024_GMB6381.jpg,Purdue students studying.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4891.jpg,A view of the Purdue Arch from the flowers.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_RR18110.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Boilermaker-Special_RJM3309.jpg,The Boilermaker Special parked by the Engineering Fountain.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-martin-award-800x533-1.jpg,martin-award
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-Memorial-Union-RJM5693.jpg,The Purdue Memorial Union during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_GMB5372.jpg,John Purdue statue
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC4424.jpg,Trees and an academic building on Purdue University during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pglobal-graph23LO-1.jpg,Purdue Global logo
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/foster-hovdeawardLO.jpg,Ken Foster
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC4424.jpg,Trees and an academic building on Purdue University during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/grads-23winterLO.jpg,Purdue’s Winter 2023 Commencement celebration
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/arnas-david-cislunarLO-min.png,Ying Li in a greenhouse
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0604.jpg,The Purdue Bell Tower.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-faculty-years-of-service-800x533-1.jpg,faculty-years-of-service
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pt-purdue-indysign-OG.jpg,Purdue University in Indianapolis sign
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-emmani-ellis-800x533-1.jpg,emmani-ellis
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/dooley-militarymakeoverLO.jpg,Purdue Global Chancellor Frank Dooley
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4780.jpg,The Bell Tower at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-Memorial-Union-RJM5693.jpg,The Purdue Memorial Union during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-pupd-football-800x533-1.jpg,pupd-k9
https://www.purdue.edu/newsroom/wp-content/uploads/2024/08/23pglobal-logo.jpeg,Purdue Global logo on a black background
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/distinction-awards-pgLO.jpg,A graphic representing the Purdue Global Distinction Awards
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-RJM5525.jpg,The Engineering Fountain during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/insignum-cornLO.jpg,An example of a yield-limiting factor on a leaf.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/chepeliev-liu-johnsonLO.jpg,Three Purdue University researchers
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/nai-lovemarineroyamamotoLO.jpg,Three Purdue University faculty members and fellows of the National Academy of Inventors
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Snowy-Boilermaker-Statue.jpg,The Boilermaker statue during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/daniels-bust-horizontalLO.jpg,Daniels bust unveiling
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Memorial-Mall-DJI-0060-2.jpg,Memorial Mall on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/cassiopeia-imageLO.jpg,Cassiopeia A. star explosion.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_JU25323.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/gateway-archLO-1.jpg,
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-RJM5525.jpg,The Engineering Fountain during the winter season at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pg-lawschoolLO.jpg,Purdue Global law school
https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/imec-handshakeLO.jpg,"Luc Van den hove, Mung Chiang and Jan Jambon shake hands."
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_JU22362.jpg,The State and Grant Street Gateway at Purdue University.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2024_JU25323.jpg,A shot of the Purdue University campus during the winter season.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2023_KAL_0252-2.jpg,A picture of the Bell Tower through some trees.
https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/gateway-archLO-1-1.jpg,pt-gateway-arch-800x533
https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/daniels-ext02-renderLO.jpg,"A conceptual rendering of Purdue’s Mitchell E. Daniels, Jr. School of Business"
